Num,indic,lats,lons,year,month,day,land
2623,0,34.0384406503,148.1371101667,1996,4,12,0
2624,0,22.88185196,137.1110515483,2003,8,1,0
2625,0,53.6250294372,104.8063835548,2007,11,26,1
2626,0,39.6361430967,174.0474286233,2006,3,21,0
2627,0,6.430458203,103.5963906627,1999,6,28,0
2628,0,17.3435930349,158.661506495,2009,5,21,0
2629,0,31.5617382154,146.1355313659,1998,12,23,0
2630,0,42.218407304,152.3662754148,2005,1,21,0
2631,0,1.0467986204,126.8344900757,2010,11,22,0
2632,0,34.959109677,132.8364690836,2005,7,7,1
2633,0,50.0770708127,90.7331747306,2007,12,6,1
2634,0,34.1638020147,96.6566325515,1994,10,11,1
2635,0,32.1467063762,124.032558566,2003,12,24,0
2636,0,8.6600205163,172.2605390707,2009,7,7,0
2637,0,49.9136068113,142.1035597567,2008,10,24,0
2638,0,38.1028034538,148.4025353263,2006,10,20,0
2639,0,20.6763976766,119.9824434472,2000,4,24,0
2640,0,52.1263505146,161.1571968114,2008,1,16,0
2641,0,31.0539937159,104.2658996629,2001,10,5,1
2642,0,34.7934776265,167.137576472,2004,2,12,0
2643,0,57.3544208519,105.2971432731,2009,8,17,1
2644,0,38.0601821048,147.0301450929,2010,3,12,0
2645,0,47.1176191466,106.7153487378,2004,3,25,1
2646,0,11.899997564,125.9311819053,2001,9,29,0
2647,0,24.5126391901,152.1028571972,2000,11,10,0
2648,0,9.941860456,115.3777631116,2010,1,26,0
2649,0,5.9642063314,113.6680104118,2001,2,21,0
2650,0,43.9069208689,134.9060933478,1996,2,4,1
2651,0,20.9745682497,139.5028980263,1994,9,27,0
2652,0,49.4728354225,152.3787250975,2005,11,23,0
2653,0,29.0541424183,150.6470720354,1992,8,1,0
2654,0,47.3153672274,174.4078166597,1998,2,3,0
2655,0,8.3184007555,134.5865775668,2007,10,18,0
2656,0,25.5050282925,170.2090728586,1997,12,26,0
2657,0,41.9554725196,124.261437098,2006,5,13,1
2658,0,52.9427789384,175.5850753072,1995,5,5,0
2659,0,48.3314839471,135.0380701013,2009,1,12,1
2660,0,19.2236539582,132.9064337933,1999,7,15,0
2661,0,11.2979157642,103.7136232923,1994,10,16,1
2662,0,51.6330884909,141.9670145935,2006,9,2,1
2663,0,3.1850094208,172.0051922277,2003,4,29,0
2664,0,7.1456939075,126.7476932262,2001,7,27,0
2665,0,22.7741495194,98.2065623067,2001,2,25,1
2666,0,0.1536231861,126.7225374375,1999,3,25,0
2667,0,54.1181219788,175.6239583483,2005,11,6,0
2668,0,19.4134219922,98.6813525506,2001,11,8,1
2669,0,33.9923755825,154.7340023378,1996,4,4,0
2670,0,1.6759099765,141.0273820627,2009,5,11,0
2671,0,56.274974132,112.0879380335,1996,9,22,1
2672,0,44.6517320769,155.7380325906,1993,11,4,0
2673,0,34.94153935,170.0334312092,2010,7,7,0
2674,0,49.6873325994,142.1272773365,2005,1,22,1
2675,0,26.670305226,143.5110109672,2009,10,16,0
2676,0,49.1922549158,125.625301511,1996,1,2,1
2677,0,52.2986863833,105.8811684279,2000,9,21,0
2678,0,53.8979764609,124.9608843285,2006,2,1,1
2679,0,44.5457538357,114.3931379495,2007,8,30,1
2680,0,1.099657109,112.702331075,1994,10,22,1
2681,0,58.3021433791,138.1788127008,1995,11,23,1
2682,0,56.4141316758,132.0553939347,1997,6,25,1
2683,0,14.5870393887,95.9423798206,2001,12,14,0
2684,0,4.3094855966,132.9673519148,1992,11,8,0
2685,0,26.9559541298,161.6346329497,1999,2,20,0
2686,0,55.0520789064,168.0238944199,2000,3,22,0
2687,0,14.4498676853,117.4411951192,1998,10,18,0
2688,0,38.8681515818,142.7984015294,1996,5,22,0
2689,0,22.8343769722,149.2937737028,2006,5,11,0
2690,0,49.3788322527,91.4315766748,2000,8,26,1
2691,0,55.5922217807,110.7963793119,2004,11,17,1
2692,0,45.1695852214,106.069613162,2006,9,8,1
2693,0,45.2255856385,153.1373266876,2010,7,22,0
2694,0,14.4594011502,142.2901731706,1991,5,23,0
2695,0,54.4003039598,167.4089078559,1992,7,29,0
2696,0,6.4306989312,118.7314180378,1994,3,27,0
2697,0,30.1000177162,144.7395354928,2008,6,21,0
2698,0,12.2591140028,129.903470194,1993,8,20,0
2699,0,2.2900125012,155.6528746546,1997,1,25,0
2700,0,56.3402994303,171.1000249721,1994,1,16,0
2701,0,37.2063853545,173.8817740954,2008,8,29,0
2702,0,59.6300896676,135.2985090972,2009,1,11,1
2703,0,38.5894596297,155.0172148389,2009,7,29,0
2704,0,0.4689061828,100.3808352817,1993,9,20,1
2705,0,33.2132911216,173.1522252713,1993,9,4,0
2706,0,4.8236203473,156.951879398,2008,6,27,0
2707,0,41.7547517968,166.1354688182,1996,10,2,0
2708,0,53.2365759742,94.8222002154,2006,12,26,1
2709,0,29.9085649056,139.9401384965,1998,11,25,0
2710,0,16.4831867348,90.517329094,1998,10,13,0
2711,0,28.7778102234,113.9910347108,2004,5,16,1
2712,0,29.8550053686,118.866638022,2001,1,24,1
2713,0,29.398462465,175.2531974763,2006,1,15,0
2714,0,9.6499649389,149.9897017702,2009,8,26,0
2715,0,25.0557212904,126.5600634227,2010,7,12,0
2716,0,22.3808262544,138.5574941779,2007,10,26,0
2717,0,45.6472665165,170.096049537,2005,3,24,0
2718,0,41.5043667611,153.6220318009,2000,3,28,0
2719,0,40.2675182233,156.7643442471,2005,11,15,0
2720,0,56.0357530368,116.6035391274,2005,8,17,1
2721,0,35.4260826716,139.0159352263,2001,12,29,1
2722,0,12.9269196047,172.7065105713,1996,4,24,0
2723,0,52.2900024522,102.3131433316,2002,11,14,1
2724,0,54.7474900028,136.2297734292,2009,8,31,0
2725,0,38.6628073733,130.6906617642,2010,1,6,0
2726,0,5.1908847084,152.8025209112,2000,11,7,0
2727,0,3.408039934,178.0632301793,2009,12,26,0
2728,0,36.217729426,156.6377195483,2004,10,11,0
2729,0,11.197372349,156.2453379971,2009,12,22,0
2730,0,36.8957671942,175.8741846448,2006,1,21,0
2731,0,8.3691566996,92.0648901863,2007,4,29,0
2732,0,20.1018885104,123.8978953497,1995,11,24,0
2733,0,43.0721941777,175.8670090861,1999,10,2,0
2734,0,34.1080842214,157.8490259894,1995,10,30,0
2735,0,17.5354019925,161.5754759288,2010,7,29,0
2736,0,35.0674399361,173.1877064542,1992,7,6,0
2737,0,31.4783231216,136.9261443964,1997,3,24,0
2738,0,7.5495592877,176.4846342732,1993,9,3,0
2739,0,51.0813511396,177.6420855196,2002,5,9,0
2740,0,16.8653512839,131.6085482854,2002,9,8,0
2741,0,55.3480695421,127.9190825508,1994,2,15,1
2742,0,48.8308853796,94.7723193839,1998,1,14,1
2743,0,59.0662681544,105.6765457196,1995,8,5,1
2744,0,41.8803608045,151.101129977,2000,12,18,0
2745,0,28.2085276768,150.7829670352,1991,6,21,0
2746,0,47.8012875002,97.4844294554,2008,9,1,1
2747,0,9.6255346946,152.0912124077,1995,6,3,0
2748,0,48.97806108,96.0410929285,1991,9,30,1
2749,0,24.9052258534,129.6885327785,1998,6,2,0
2750,0,44.9521173164,156.9497857662,1994,7,22,0
2751,0,47.3130459152,133.6712769466,2005,3,29,1
2752,0,1.0971368803,142.3289220384,1997,8,29,0
2753,0,39.9809467653,128.9226718317,2006,10,8,0
2754,0,26.6912289988,98.4290512092,2006,10,12,1
2755,0,45.565594146,153.9430040633,2002,3,9,0
2756,0,57.8946212959,101.4160189941,2008,5,30,1
2757,0,21.3739743596,170.1140735415,1993,6,18,0
2758,0,58.4322227072,173.6611281219,2006,7,13,0
2759,0,24.4064369984,167.2456261609,2002,11,24,0
2760,0,44.6280046273,178.6202387838,1995,4,13,0
2761,0,40.2174854139,110.6043408788,2001,1,10,1
2762,0,7.0998112997,172.6451525674,2000,3,20,0
2763,0,52.0204275381,97.1681176987,2001,5,24,1
2764,0,22.6947300928,92.7776745963,1994,11,4,1
2765,0,20.5343168601,151.5404582955,1992,12,16,0
2766,0,0.737293493,96.0314054391,1992,5,30,0
2767,0,44.4999581762,176.1725554615,2007,7,11,0
2768,0,14.5477582561,112.6117140893,2003,5,23,0
2769,0,17.5687577901,165.3218628117,1992,1,10,0
2770,0,17.1450825641,176.2883030064,1995,12,14,0
2771,0,13.4098124318,157.6424674178,2009,12,18,0
2772,0,16.4522386808,151.1597272544,1991,9,13,0
2773,0,58.2007899508,114.0066913096,1992,1,25,1
2774,0,43.9816219406,145.1574882609,2006,9,10,0
2775,0,33.6748046754,99.9261319754,1992,12,6,1
2776,0,47.3810054222,174.3546196539,1992,1,5,0
2777,0,32.8087578993,174.2865567352,2009,11,6,0
2778,0,21.4369457401,104.8133937595,1992,3,17,1
2779,0,21.3428143971,109.0550438734,1995,12,3,0
2780,0,53.7241321011,163.8667066908,1993,9,15,0
2781,0,28.4197893413,137.098044469,1991,4,20,0
2782,0,2.0634407038,153.1554801506,2004,3,21,0
2783,0,39.3943119049,149.1444191686,2000,9,4,0
2784,0,42.2933792789,135.3296267032,2004,3,23,0
2785,0,36.1915757088,155.1706189848,2009,7,8,0
2786,0,30.2246025391,127.5282416353,1999,10,28,0
2787,0,16.5791020403,102.6007351256,1998,12,21,1
2788,0,13.0587244732,134.1459226236,1999,10,19,0
2789,0,0.8921087952,118.9955339441,2006,1,4,0
2790,0,5.3909776267,162.4341653637,1996,5,18,0
2791,0,29.9420310091,155.5488661537,2007,2,8,0
2792,0,40.571020958,174.0022845939,1993,1,20,0
2793,0,48.143664957,136.844180238,2007,11,29,1
2794,0,48.0297765881,104.4485438894,2009,7,14,1
2795,0,19.0517369332,97.0082348865,2000,1,28,1
2796,0,38.0698889913,135.5858373223,2001,10,26,0
2797,0,37.766906661,111.8138273573,1997,5,11,1
2798,0,26.1898290273,143.0079227895,2009,11,24,0
2799,0,54.6387597593,101.8378218217,2005,4,18,1
2800,0,38.921004287,129.7671947605,2004,4,6,0
2801,0,18.3815328497,94.8139016074,1994,7,5,1
2802,0,8.7732011592,177.8952176124,2008,6,29,0
2803,0,30.7202064944,117.1423634025,2002,4,8,1
2804,0,39.5804589707,132.9196506296,1996,9,9,0
2805,0,33.3047922514,176.8671096931,1997,10,25,0
2806,0,18.9636289515,116.9597006938,2006,12,31,0
2807,0,12.2183058551,171.388056837,1998,2,26,0
2808,0,25.0209763879,129.3325948203,1996,11,8,0
2809,0,24.7710270016,130.8419689257,1994,10,3,0
2810,0,32.5572668016,111.9926359202,2009,7,25,1
2811,0,13.4490387887,91.4227111358,1994,3,9,0
2812,0,31.7322536185,94.1273956792,2002,3,3,1
2813,0,58.7876693392,130.3289583977,1998,2,11,1
2814,0,7.9292689729,127.4138773559,2008,11,24,0
2815,0,2.6248633442,93.3675361541,2002,3,8,0
2816,0,53.5765858088,148.4493364999,2007,9,12,0
2817,0,48.2857922092,113.1505149999,2000,8,7,1
2818,0,39.3958661472,161.515165139,1991,9,10,0
2819,0,19.8679321585,142.628201663,1996,7,21,0
2820,0,28.6062989105,165.61506673,1991,8,12,0
2821,0,53.9767179592,126.9580007717,1994,11,12,1
2822,0,22.0685732039,130.1060159085,2000,9,10,0
2823,0,35.2763704956,105.6853461103,2008,10,15,1
2824,0,24.42217662,111.8198421272,1996,5,21,1
2825,0,35.6056037731,97.4605192174,2000,9,19,1
2826,0,45.845488077,91.1438478786,2003,10,3,1
2827,0,17.0290731546,116.5275161876,1992,2,10,0
2828,0,2.0661810553,125.914192542,2003,5,14,0
2829,0,50.913178171,128.1097915093,1998,10,12,1
2830,0,17.2111416562,136.7930558464,1995,10,19,0
2831,0,45.9774990566,145.3618207457,1996,9,7,0
2832,0,45.023912522,133.9762595133,2009,7,1,1
2833,0,32.3319094023,165.7994855102,2000,10,29,0
2834,0,41.7515324755,140.4783422803,1995,12,5,1
2835,0,26.8817748036,139.1908343229,1998,6,8,0
2836,0,14.7220308473,171.772226973,2000,12,2,0
2837,0,13.2653309545,143.9503281587,1995,4,14,0
2838,0,49.1047734953,99.3646276114,2010,7,8,1
2839,0,15.6686304649,151.691626024,2006,4,16,0
2840,0,15.5041544186,120.0874286285,2007,9,9,1
2841,0,46.5271258866,139.2366231303,1996,3,25,0
2842,0,31.4689649921,94.6823444939,2006,9,26,1
2843,0,56.3594543701,114.8234857083,2010,7,3,1
2844,0,43.4770033741,126.3533138274,2005,7,15,1
2845,0,48.8174551679,145.5723522138,1994,12,23,0
2846,0,57.9935191479,164.1019577323,2005,1,28,0
2847,0,1.7690518219,93.0711634993,1991,3,18,0
2848,0,39.3320480827,116.0546908504,2006,11,8,1
2849,0,32.0046709059,96.3421370066,2007,1,25,1
2850,0,44.2175288731,159.5243004849,2008,5,27,0
2851,0,24.5491693681,111.9170823041,2007,12,8,1
2852,0,54.2736702645,151.7373781605,2008,3,5,0
2853,0,13.9566710265,173.0014833435,2010,11,18,0
2854,0,40.972644696,153.8368470082,2002,12,7,0
2855,0,38.3008368826,127.7957373974,2007,1,21,1
2856,0,33.0568899913,176.2778682075,1997,11,3,0
2857,0,48.9678642992,151.8100510002,1993,4,12,0
2858,0,36.1190225137,169.5014077169,2008,11,5,0
2859,0,22.6720072981,138.7729956955,2008,8,18,0
2860,0,21.6910390696,141.3354017283,2001,5,20,0
2861,0,1.7680507433,136.2032176531,2010,6,13,0
2862,0,11.7252351623,116.3055133098,2010,1,9,0
2863,0,10.0687535293,98.3773325826,2000,12,30,0
2864,0,30.993920574,145.8161955653,1999,5,20,0
2865,0,59.8870147252,127.4425270152,1996,7,18,1
2866,0,16.0902361432,139.6281406959,2008,6,30,0
2867,0,50.7485839818,150.5608428502,2003,9,1,0
2868,0,14.7689989116,112.22440382,1998,6,1,0
2869,0,28.7248662394,104.9382278114,2002,6,16,1
2870,0,41.2043840904,143.1618804554,1995,3,18,0
2871,0,7.3054698994,151.8348547071,2006,12,23,0
2872,0,57.2241990874,145.5268658884,1998,3,17,0
2873,0,33.1537797628,125.9899317753,1993,4,27,0
2874,0,51.3638045825,164.8391541629,2005,2,6,0
2875,0,27.2412895225,135.9880005964,1996,8,11,0
2876,0,15.2474096138,143.855735762,1997,7,27,0
2877,0,23.5234273039,100.6653483608,1992,8,7,1
2878,0,22.8275178652,123.2088704291,2006,2,10,0
2879,0,29.1686652135,138.5274521797,1993,10,12,0
2880,0,32.9724911693,173.7933046371,1994,10,26,0
2881,0,19.9390776549,157.8634050395,1993,2,14,0
2882,0,14.9001973355,176.0431009484,2003,8,11,0
2883,0,27.7117015701,173.7731038942,2009,3,28,0
2884,0,26.6930289147,103.165917322,2008,3,28,1
2885,0,9.9130683811,103.205295545,2009,10,24,0
2886,0,58.2285016542,132.1907515079,2004,11,27,1
2887,0,53.1642791256,123.3218116499,1998,6,24,1
2888,0,48.3982000267,132.2512593563,1998,1,15,1
2889,0,18.2433971576,137.9570945981,2002,4,3,0
2890,0,13.9359765826,177.5989386463,2003,1,21,0
2891,0,26.2065360742,165.8543137182,1995,3,3,0
2892,0,42.7607926726,171.6339340992,2009,12,31,0
2893,0,28.2970966352,90.1208939916,1994,6,13,1
2894,0,49.1288567148,161.8237514002,2009,12,15,0
2895,0,22.6361421961,150.2468328271,2005,12,16,0
2896,0,43.8551730942,92.9494398669,1995,11,9,1
2897,0,41.4441895718,149.93478989,1992,11,12,0
2898,0,52.0277028903,155.8237015712,1998,2,23,0
2899,0,6.5124079864,161.8372563855,1994,2,16,0
2900,0,23.9616574813,102.2333075479,1998,11,27,1
2901,0,51.7029432859,91.5380811179,2000,5,19,1
2902,0,36.5739827044,171.6532837646,1995,10,16,0
2903,0,43.669446758,117.026467917,1997,5,21,1
2904,0,45.0696685631,100.1432268508,2002,12,13,1
2905,0,44.9145337287,118.8949638675,2006,11,17,1
2906,0,20.1927057188,120.6350724469,1992,5,25,0
2907,0,49.6948674694,175.8930912218,2001,11,21,0
2908,0,13.3544976125,109.2624038598,2001,10,3,1
2909,0,16.5307509759,168.4495686181,2006,1,11,0
2910,0,8.8874645904,106.4759726683,2002,1,24,0
2911,0,1.4017513348,96.3002167619,1997,11,12,0
2912,0,22.686969568,133.0428904016,1992,3,2,0
2913,0,10.4003161378,130.5564319761,1997,8,31,0
2914,0,12.8112664819,103.3731124573,1999,7,13,1
2915,0,17.8453684459,146.3728521718,2005,12,21,0
2916,0,34.2227939609,117.5271327607,1992,2,23,1
2917,0,55.1902203821,90.4458158906,2000,10,18,1
2918,0,28.4445117647,139.8796912911,1999,11,17,0
2919,0,34.4156301767,137.9301860277,2004,7,24,0
2920,0,18.9467011532,176.6433822387,1993,1,15,0
2921,0,7.0245731436,94.6421961207,1999,8,28,0
2922,0,32.5848559476,129.8642579955,1996,11,10,0
2923,0,44.3060897011,145.0396590913,1994,3,24,0
2924,0,16.9583270699,169.372244433,2005,6,5,0
2925,0,25.7388510369,152.5671741692,2000,11,20,0
2926,0,42.7939437004,116.7754513747,2005,12,3,1
2927,0,3.9338187268,119.4029901177,1991,2,18,0
2928,0,21.3442629576,103.2535254769,2007,10,6,1
2929,0,4.9693537457,107.2599732061,1997,2,16,0
2930,0,51.3169571757,169.4869390014,2001,4,11,0
2931,0,2.1749200439,170.8030945226,2004,6,24,0
2932,0,30.0335421273,125.1092661638,2010,10,8,0
2933,0,53.4468568163,96.1061436008,2007,6,27,1
2934,0,45.3608416999,123.5916975327,1992,11,26,1
2935,0,25.9473987529,150.3284931416,1992,1,9,0
2936,0,56.0457428545,96.3257130026,1998,11,14,1
2937,0,59.6915726876,149.3595221476,1997,5,18,1
2938,0,10.9754311759,165.9629221866,1999,4,26,0
2939,0,31.736938837,156.0930538201,1996,12,13,0
2940,0,16.6546411207,129.3737104442,2007,5,4,0
2941,0,57.5546747167,155.2738777664,2007,6,11,0
2942,0,31.8581547635,164.1063173697,2005,9,12,0
2943,0,27.5917372853,92.2183235851,2006,11,21,1
2944,0,11.4974732324,116.801807934,1992,5,28,0
2945,0,27.6455073617,121.8870027456,1992,10,16,0
2946,0,51.9757480407,133.8373448281,2010,9,13,1
2947,0,13.1255209912,112.961177174,1992,5,15,0
2948,0,11.9615560072,173.0876598903,1998,11,18,0
2949,0,11.961877062,111.8389945873,1997,3,11,0
2950,0,56.4268822968,145.8808686538,2008,3,31,0
2951,0,25.7589657744,154.1404239088,1997,7,28,0
2952,0,25.6811031885,139.7675348469,1991,12,14,0
2953,0,46.6239741957,105.9172264533,1996,9,14,1
2954,0,26.9769302336,131.2220504112,2001,9,13,0
2955,0,22.2150038369,136.417406837,1993,7,17,0
2956,0,59.9395781849,108.4903522278,2008,3,29,1
2957,0,51.1709860386,117.3364348034,2000,1,4,1
2958,0,2.8825744148,137.6649385644,2006,6,30,0
2959,0,46.5944082057,118.7559750443,1994,11,17,1
2960,0,49.4116183324,99.973989625,2010,3,18,1
2961,0,42.3904524604,108.5831369623,1996,3,23,1
2962,0,32.6896204054,148.5129617667,2004,5,14,0
2963,0,29.9799219333,146.2603337551,2010,11,13,0
2964,0,9.9581085378,124.9406745541,2000,10,27,0
2965,0,11.5076574823,148.282832047,1995,1,16,0
2966,0,14.2725802213,113.7819861062,2006,12,14,0
2967,0,16.2159870286,155.1695097657,2007,4,15,0
2968,0,19.3474451406,110.462264875,2002,3,18,1
2969,0,26.7086373037,96.7034149286,1997,12,9,1
2970,0,45.7106338581,135.5338684539,2001,11,26,1
2971,0,41.2528875098,118.5977915372,2003,5,11,1
2972,0,37.0886968262,128.9485349692,1992,12,23,1
2973,0,57.8954766411,171.1229126598,1994,4,18,0
2974,0,16.0189277586,170.2341220714,2005,12,31,0
2975,0,21.3479041681,136.4076398243,2003,9,26,0
2976,0,59.7462084191,152.4302490754,2001,7,11,1
2977,0,19.3603392737,145.2280189167,1998,11,20,0
2978,0,35.386021072,161.5931611788,1991,6,13,0
2979,0,43.5136495158,129.4935662113,2001,8,19,1
2980,0,44.3885735935,147.5633704662,1997,1,19,0
2981,0,43.4283615975,162.519212889,2008,2,26,0
2982,0,56.6747487523,131.5751184267,2004,8,5,1
2983,0,45.5391579308,124.1333750915,2000,8,2,1
2984,0,23.3391298726,136.7928978265,1998,4,23,0
2985,0,56.8440607097,179.7237919201,2000,3,5,0
2986,0,44.1394395009,104.9823114672,2003,10,16,1
2987,0,9.6806693729,107.8809054522,1996,4,8,0
2988,0,30.8276093239,107.9050688236,1999,12,12,1
2989,0,9.6370678023,113.705472427,2001,2,17,0
2990,0,25.511904736,162.0375514124,2001,6,1,0
2991,0,10.1459616981,98.1674184208,1999,6,4,0
2992,0,49.6658142703,127.8438219032,2004,7,18,1
2993,0,18.5254565254,135.5753184319,1994,9,10,0
2994,0,15.4803669685,143.9474296337,1994,8,11,0
2995,0,3.4636992635,176.5925041493,2002,11,30,0
2996,0,6.380404355,96.0276972642,2005,2,19,0
2997,0,50.1699078083,175.3264538012,2003,6,15,0
2998,0,5.2019592281,174.2216343898,1994,3,11,0
2999,0,2.4059559871,90.9673817223,2009,4,30,0
3000,0,16.4169907104,158.4643988335,2000,3,2,0
3001,0,30.7435551658,160.6342158001,2005,9,18,0
3002,0,9.8853327334,159.7212391254,2001,10,7,0
3003,0,45.0895737531,172.4709049962,1994,4,19,0
3004,0,50.8442825172,128.6468163156,2002,11,20,1
3005,0,4.6178791998,107.7950499533,1994,6,2,0
3006,0,38.5573956231,171.375659185,1991,1,18,0
3007,0,40.9408715833,178.6303340108,2007,5,23,0
3008,0,7.9355816077,156.3818973466,2001,7,26,0
3009,0,48.0650572199,167.1472121193,1997,10,30,0
3010,0,23.0333718332,104.2722833622,1993,3,19,1
3011,0,13.2043405669,97.13644651,1991,5,11,0
3012,0,54.6679001302,110.8420853899,2004,5,13,1
3013,0,8.300918648,144.9906186713,1993,3,24,0
3014,0,52.6539555704,94.2994081951,1993,11,27,1
3015,0,52.1327602118,157.2777287965,1991,7,14,1
3016,0,22.6185575081,176.4422913082,1998,8,14,0
3017,0,39.3810659554,166.7286652629,1993,2,22,0
3018,0,9.9421669822,159.3129016366,1991,6,1,0
3019,0,7.6616008859,107.5867082365,2005,2,8,0
3020,0,11.9157308852,119.0291224304,2009,10,28,0
3021,0,21.9752355712,148.9558395487,2002,9,21,0
3022,0,55.7025187556,121.078298497,1998,9,12,1
3023,0,39.2753896303,165.2903066645,2007,12,21,0
3024,0,28.6888148077,165.8521391591,2000,9,2,0
3025,0,53.2419607602,97.9946219875,1994,8,3,1
3026,0,2.5546965189,168.3784503909,1997,3,9,0
3027,0,2.7818416944,129.9919022061,2005,10,30,0
3028,0,47.1478094207,101.6471897881,1995,6,12,1
3029,0,46.8462231243,108.9878071379,2002,12,20,1
3030,0,33.7607547361,178.4452645644,2006,3,30,0
3031,0,38.4633280942,139.6027354198,1999,12,4,0
3032,0,32.546540047,147.1950083273,2002,7,25,0
3033,0,10.0105999969,162.6587140351,1994,2,5,0
3034,0,34.9036048399,93.7951864069,1994,11,1,1
3035,0,43.4225730551,127.7328152047,2008,1,21,1
3036,0,6.7567748437,94.0033338103,2003,1,17,0
3037,0,1.6084107338,109.1384822619,1999,1,18,0
3038,0,20.3889678419,116.965155385,2001,7,7,0
3039,0,40.0442495383,109.0714547597,2003,10,1,1
3040,0,44.1572189983,142.6855416759,1994,8,30,1
3041,0,24.0440877154,167.4337872304,1997,5,29,0
3042,0,52.0074306568,172.0031701564,1994,5,9,0
3043,0,29.1975706816,95.7161626266,2000,9,27,1
3044,0,42.5176988728,120.5284885224,2005,1,27,1
3045,0,54.881129656,94.7872636677,2010,10,24,1
3046,0,0.8344268985,142.2690747259,2001,8,16,0
3047,0,23.7614051532,146.8254463188,2006,10,10,0
3048,0,0.7151898835,137.8721688199,2002,10,10,0
3049,0,15.2136207791,119.7531486698,2002,2,27,0
3050,0,41.1863277387,160.6732846261,2008,2,28,0
3051,0,37.3565851338,142.3411752074,2009,10,20,0
3052,0,25.793445236,145.9994006669,2006,9,17,0
3053,0,27.5895833038,102.2157625691,1994,3,25,1
3054,0,57.4473682791,160.4652728001,1994,10,31,1
3055,0,21.7338942457,112.7710842853,2000,1,11,0
3056,0,32.0705894753,92.2638915083,2000,3,8,1
3057,0,42.92443641,170.1800765865,1999,7,31,0
3058,0,39.9002309097,115.6026322022,2008,12,17,1
3059,0,46.2799107889,117.5501252222,2002,5,2,1
3060,0,35.258492385,173.9390259935,1997,7,13,0
3061,0,40.1141019026,122.5996217807,2009,11,15,1
3062,0,46.4569270704,108.4235673188,2010,8,9,1
3063,0,46.557350806,137.8421849501,2005,6,18,1
3064,0,30.196549301,142.1266631526,2004,4,3,0
3065,0,56.6632973962,170.0709597138,1999,12,1,0
3066,0,48.2017690502,154.3190728384,1995,8,30,0
3067,0,52.2952392278,147.1408882225,2001,6,28,0
3068,0,47.424335503,167.3838991695,2003,9,28,0
3069,0,45.2247444028,113.2092130487,2000,12,25,1
3070,0,37.8799573286,147.8196025221,2009,9,15,0
3071,0,51.6098415479,179.6035274933,2004,8,22,0
3072,0,15.8047211543,154.4744679797,2003,2,26,0
3073,0,37.0682186075,96.3993354701,1999,3,15,1
3074,0,58.7427106826,176.5729366173,1999,11,6,0
3075,0,31.9966999395,99.7960917978,2009,6,22,1
3076,0,19.6741656074,121.3158309879,2008,2,29,0
3077,0,42.1551552415,104.7660238319,2000,3,31,1
3078,0,17.0429376047,126.8430024851,1995,8,13,0
3079,0,56.3289505849,165.2401321731,2000,3,21,0
3080,0,47.0024205046,96.0362046445,1994,7,3,1
3081,0,25.7314098207,146.1269750353,2003,4,10,0
3082,0,38.4727159515,130.1480065612,1999,6,3,0
3083,0,21.8335219659,90.879755693,1994,3,7,0
3084,0,56.7154279305,132.3250685725,1991,1,15,1
3085,0,0.7660264755,177.2836092906,1997,9,2,0
3086,0,27.0607238961,151.6876243148,2000,8,9,0
3087,0,47.1293792082,179.0270477487,1992,3,23,0
3088,0,34.1523357667,166.92101917,1997,4,25,0
3089,0,31.1916966783,179.2936262372,1997,1,11,0
3090,0,48.2482051011,156.800584998,2005,8,15,0
3091,0,11.9047117559,111.0593393119,2000,7,25,0
3092,0,46.331541664,130.7093120646,1993,10,13,1
3093,0,20.1992841996,120.0847145682,2006,1,3,0
3094,0,35.9453926468,178.8988942746,1996,6,15,0
3095,0,2.1110246005,178.1713854172,1998,6,26,0
3096,0,24.9573225528,111.3654527441,2005,11,21,1
3097,0,24.2690635286,157.800592985,1999,7,27,0
3098,0,42.8404770233,150.3646528185,2005,11,8,0
3099,0,20.2783830324,90.5598526052,2010,8,14,0
3100,0,52.4654007191,158.8278827886,2001,1,13,0
3101,0,23.512002225,93.2551475521,1992,4,18,1
3102,0,31.4817280043,145.6382912002,2010,10,5,0
3103,0,38.1778874528,105.2570064459,2009,9,9,1
3104,0,47.7592857275,91.9462625356,1991,7,15,1
3105,0,57.7956589311,151.7455522553,1991,6,28,0
3106,0,51.3465957111,169.0429980797,1999,12,31,0
3107,0,25.4631796433,150.335383506,2003,8,27,0
3108,0,4.5893767197,175.204596268,1996,4,16,0
3109,0,52.043996905,158.3417489799,2003,2,10,0
3110,0,23.558595716,115.3112613852,2010,11,25,1
3111,0,38.6027017795,168.9390749484,1995,2,6,0
3112,0,46.4063944342,130.0561820786,1999,7,14,1
3113,0,29.3637884315,130.2741213888,2009,7,13,0
3114,0,18.6791174021,95.8169457712,2001,12,22,1
3115,0,21.3936752547,157.4088649289,1991,12,7,0
3116,0,38.3309555333,96.4467480616,2008,12,26,1
3117,0,58.200220177,157.3485653498,2006,12,3,0
3118,0,31.5732355742,119.3791382178,1998,11,17,1
3119,0,35.2951766504,173.6918806541,1995,2,1,0
3120,0,20.7874803292,175.2707096608,1993,6,4,0
3121,0,34.8618798656,108.5212984448,1993,1,2,1
3122,0,56.6681343131,116.3097429229,2006,12,12,1
3123,0,54.592752764,98.1399485352,1997,4,4,1
3124,0,38.2109373389,141.2980053015,2006,10,18,0
